"time","resistor.i","resistor.v","inductor.i","inductor.v","voltageSource.i","voltageSource.v"
0.0768,-0.4072553236939545,-2.036276618469772,-0.4072553236939545,7.394544568259719,0.4072553236939545,5.358267949789947
0.0769,-0.3700877383784086,-1.850438691892043,-0.3700877383784086,7.471272470413343,0.3700877383784086,5.620833778521299
0.077,-0.3325548321754951,-1.662774160877476,-0.3325548321754951,7.540626683802214,0.3325548321754951,5.877852522924738
0.0771,-0.2946937357340403,-1.473468678670201,-0.2946937357340403,7.602539215199985,0.2946937357340403,6.129070536529784
0.0772,-0.2565418347964213,-1.282709173982107,-0.2565418347964213,7.656949071469008,0.2565418347964213,6.374239897486901
0.0773,-0.218136814531194,-1.09068407265597,-0.218136814531194,7.703802725892476,0.218136814531194,6.613118653236507
0.0774,-0.1795164470237557,-0.8975822351187784,-0.1795164470237557,7.743053294405666,0.1795164470237557,6.845471059286887
0.0775,-0.1407189184741029,-0.7035945923705147,-0.1407189184741029,7.774662404236002,0.1407189184741029,7.071067811865487
0.0776,-0.1017825320680052,-0.508912660340026,-0.1017825320680052,7.798598934554139,0.1017825320680052,7.289686274214113
0.0777,-0.06274573807087908,-0.3137286903543954,-0.06274573807087908,7.814839386659,0.06274573807087908,7.501110696304605
0.0778,-0.02364698078245057,-0.1182349039122529,-0.02364698078245057,7.823367331670141,0.02364698078245057,7.705132427757889
0.0779,0.01547511968356067,0.07737559841780335,0.01547511968356067,7.824174525339084,-0.01547511968356067,7.901550123756888
0.078,0.05458193994604264,0.2729096997302132,0.05458193994604264,7.817260244019256,-0.05458193994604264,8.090169943749469
0.0781,0.09363487201470833,0.4681743600735416,0.09363487201470833,7.802631382672081,-0.09363487201470833,8.270805742745623
0.0782,0.132595427451625,0.662977137258125,0.132595427451625,7.780302117762039,-0.132595427451625,8.443279255020164
0.0783,0.1714251537170555,0.8571257685852776,0.1714251537170555,7.750294501454142,-0.1714251537170555,8.60742027003942
0.0784,0.2100857266262796,1.050428633131398,0.2100857266262796,7.71263816730723,-0.2100857266262796,8.763066800438628
0.0785,0.2485389987357373,1.242694993678686,0.2485389987357373,7.667370248204993,-0.2485389987357373,8.910065241883679
0.0786,0.2867469900583032,1.433734950291516,0.2867469900583032,7.614535574368686,-0.2867469900583032,9.048270524660202
0.0787,0.3246719789149332,1.623359894574666,0.3246719789149332,7.554186362265158,-0.3246719789149332,9.177546256839824
0.0788,0.3622765303228824,1.811382651614412,0.3622765303228824,7.486382207268093,-0.3622765303228824,9.297764858882505
0.0789,0.3995235138444523,1.997617569222262,0.3995235138444523,7.41119012031999,-0.3995235138444523,9.408807689542252
0.079,0.4363762027888205,2.181881013944102,0.4363762027888205,7.328684149007436,-0.4363762027888205,9.510565162951538
0.0791,0.4727982542064231,2.363991271032116,0.4727982542064231,7.238945585737321,-0.4727982542064231,9.602936856769437
0.0792,0.508753724841068,2.54376862420534,0.508753724841068,7.142062987080973,-0.508753724841068,9.685831611286313
0.0793,0.5442071622633541,2.72103581131677,0.5442071622633541,7.0381318080707,-0.5442071622633541,9.759167619387471
0.0794,0.5791235387330473,2.895617693665237,0.5791235387330473,6.92725481362165,-0.5791235387330473,9.822872507286887
0.0795,0.6134683446305624,3.067341723152812,0.6134683446305624,6.809541682798568,-0.6134683446305624,9.87688340595138
0.0796,0.647207736038278,3.23603868019139,0.647207736038278,6.685108332953387,-0.647207736038278,9.921147013144777
0.0797,0.6803084316174862,3.401542158087431,0.6803084316174862,6.554077487943366,-0.6803084316174862,9.955619646030797
0.0798,0.7127377367428358,3.563688683714179,0.7127377367428358,6.416578600568537,-0.7127377367428358,9.980267284282716
0.0799,0.7444635813387851,3.722317906693926,0.7444635813387851,6.272747696963391,-0.7444635813387851,9.995065603657316
0.08,0.7754546921142159,3.87727346057108,0.7754546921142159,6.12272653942892,-0.7754546921142159,10
0.0801,0.8056804902619882,4.028402451309941,0.8056804902619882,5.966663152347373,-0.8056804902619882,9.995065603657315
0.0802,0.8351111442964536,4.175555721482268,0.8351111442964536,5.804711562800448,-0.8351111442964536,9.980267284282716
0.0803,0.8637175858999437,4.318587929499719,0.8637175858999437,5.637031716531082,-0.8637175858999437,9.955619646030801
0.0804,0.8914716347991727,4.457358173995863,0.8914716347991727,5.463788839148918,-0.8914716347991727,9.921147013144781
0.0805,0.9183459523626289,4.591729761813145,0.9183459523626289,5.285153644138234,-0.9183459523626289,9.876883405951379
0.0806,0.9443140363175645,4.721570181587823,0.9443140363175645,5.101302325699062,-0.9443140363175645,9.822872507286885
0.0807,0.9693501052088866,4.846750526044433,0.9693501052088866,4.912417093343043,-0.9693501052088866,9.759167619387476
0.0808,0.9934295833544902,4.967147916772451,0.9934295833544902,4.718683694513867,-0.9934295833544902,9.685831611286318
0.0809,1.016528761883646,5.082643809418233,1.016528761883646,4.520293047351199,-1.016528761883646,9.602936856769432
0.081,1.038624881017347,5.193124405086735,1.038624881017347,4.317440757864798,-1.038624881017347,9.510565162951533
0.0811,1.059695900293871,5.298479501469356,1.059695900293871,4.110328188072891,-1.059695900293871,9.408807689542247
0.0812,1.07972116120466,5.398605806023298,1.07972116120466,3.899159052859227,-1.07972116120466,9.297764858882525
0.0813,1.098680923766391,5.493404618831955,1.098680923766391,3.684141638007862,-1.098680923766391,9.177546256839817
0.0814,1.116556505202407,5.582782526012037,1.116556505202407,3.465487998648158,-1.116556505202407,9.048270524660195
0.0815,1.133330081477032,5.666650407385157,1.133330081477032,3.243414834498514,-1.133330081477032,8.910065241883672
0.0816,1.148985192942602,5.744925964713009,1.148985192942602,3.018140835725611,-1.148985192942602,8.763066800438621
0.0817,1.163506411149035,5.817532055745177,1.163506411149035,2.789888214294271,-1.163506411149035,8.607420270039448
0.0818,1.176879451954325,5.884397259771625,1.176879451954325,2.558881995248529,-1.176879451954325,8.443279255020155
0.0819,1.189090916911332,5.945454584556657,1.189090916911332,2.325351158188955,-1.189090916911332,8.270805742745612
0.082,1.200128868047845,6.000644340239226,1.200128868047845,2.089525603510232,-1.200128868047845,8.090169943749459
0.0821,1.209982457758991,6.049912288794957,1.209982457758991,1.851637834961943,-1.209982457758991,7.9015501237569
0.0822,1.218642039562118,6.093210197810589,1.218642039562118,1.611922229947312,-1.218642039562118,7.705132427757901
0.0823,1.226098831068142,6.130494155340712,1.226098831068142,1.370616540963882,-1.226098831068142,7.501110696304593
0.0824,1.232345574384591,6.161727871922954,1.232345574384591,1.127958402291148,-1.232345574384591,7.289686274214102
0.0825,1.237376182667971,6.186880913339853,1.237376182667971,0.8841868985256225,-1.237376182667971,7.071067811865476
0.0826,1.24118577754132,6.2059288877066,1.24118577754132,0.6395421715802758,-1.24118577754132,6.845471059286876
0.0827,1.243770382822458,6.218851914112289,1.243770382822458,0.3942667391242338,-1.243770382822458,6.613118653236523
0.0828,1.245127485007135,6.225637425035674,1.245127485007135,0.1486024724512145,-1.245127485007135,6.374239897486889
0.0829,1.245255838777275,6.226279193886374,1.245255838777275,-0.09720865735660222,-1.245255838777275,6.129070536529771
0.083,1.244155387470887,6.220776937354434,1.244155387470887,-0.3429244144297092,-1.244155387470887,5.877852522924725
0.0831,1.241827060404372,6.20913530202186,1.241827060404372,-0.5883015235005438,-1.241827060404372,5.620833778521316
0.0832,1.238273127282729,6.191365636413645,1.238273127282729,-0.833097686623681,-1.238273127282729,5.358267949789964
0.0833,1.233497193730905,6.167485968654526,1.233497193730905,-1.0770718111508,-1.233497193730905,5.090414157503726
0.0834,1.227504031575636,6.137520157878179,1.227504031575636,-1.319983416861027,-1.227504031575636,4.817536741017152
0.0835,1.220299446729231,6.101497233646156,1.220299446729231,-1.561592236250703,-1.220299446729231,4.539904997395453
0.0836,1.211890476796461,6.059452383982307,1.211890476796461,-1.801659468331577,-1.211890476796461,4.25779291565073
0.0837,1.202285530949015,6.011427654745075,1.202285530949015,-2.039948748397248,-1.202285530949015,3.971478906347827
0.0838,1.191494149940772,5.957470749703861,1.191494149940772,-2.276225222857075,-1.191494149940772,3.681245526846786
0.0839,1.179526908055031,5.897634540275154,1.179526908055031,-2.510255337822249,-1.179526908055031,3.387379202452905
0.084,1.166395495009903,5.831977475049515,1.166395495009903,-2.741807531300064,-1.166395495009903,3.09016994374945
0.0841,1.152113004104365,5.760565020521824,1.152113004104365,-2.970653960129503,-1.152113004104365,2.789911060392321
0.0842,1.136693595835253,5.683467979176266,1.136693595835253,-3.196569107527704,-1.136693595835253,2.486898871648561
0.0843,1.120152445526603,5.600762227633017,1.120152445526603,-3.419329813667594,-1.120152445526603,2.181432413965423
0.0844,1.10250570476436,5.512528523821799,1.10250570476436,-3.63871537796457,-1.10250570476436,1.873813145857228
0.0845,1.08377093979418,5.418854698970902,1.08377093979418,-3.854510048568627,-1.08377093979418,1.564344650402275
0.0846,1.063966698707831,5.319833493539154,1.063966698707831,-4.06650115789609,-1.063966698707831,1.253332335643063
0.0847,1.043112516932954,5.215562584664772,1.043112516932954,-4.274479451479624,-1.043112516932954,0.9410831331851482
0.0848,1.021228770378886,5.106143851894429,1.021228770378886,-4.478238656601306,-1.021228770378886,0.6279051952931229
0.0849,0.998337205995994,4.99168602997997,0.998337205995994,-4.677578439198714,-0.998337205995994,0.3141075907812561
0.085,0.9744604637780649,4.872302318890325,0.9744604637780649,-4.872302318890332,-0.9744604637780649,-7.354414386512298e-15
0.0851,0.9496221238988581,4.748110619494291,0.9496221238988581,-5.062218210275562,-0.9496221238988581,-0.3141075907812708
0.0852,0.9238464833490508,4.619232416745255,0.9238464833490508,-5.247137612038392,-0.9238464833490508,-0.6279051952931375
0.0853,0.8971591218780735,4.485795609390367,0.8971591218780735,-5.42687874257553,-0.8971591218780735,-0.9410831331851628
0.0854,0.8695864190133182,4.347932095066591,0.8695864190133182,-5.601264430709634,-0.8695864190133182,-1.253332335643043
0.0855,0.8411556234335053,4.205778117167526,0.8411556234335053,-5.770122767569851,-0.8411556234335053,-1.564344650402325
0.0856,0.8118945698000507,4.059472849000254,0.8118945698000507,-5.933285994857497,-0.8118945698000507,-1.873813145857243
0.0857,0.7818322736895702,3.909161368447851,0.7818322736895702,-6.090593782413289,-0.7818322736895702,-2.181432413965438
0.0858,0.7509984419564109,3.754992209782055,0.7509984419564109,-6.241891081430595,-0.7509984419564109,-2.486898871648541
0.0859,0.7194235596708024,3.597117798354012,0.7194235596708024,-6.387028858746313,-0.7194235596708024,-2.789911060392301
0.086,0.6871385570875987,3.435692785437994,0.6871385570875987,-6.525862729187457,-0.6871385570875987,-3.090169943749464
0.0861,0.6541754307552077,3.270877153776039,0.6541754307552077,-6.658256356228957,-0.6541754307552077,-3.387379202452919
0.0862,0.6205667453291173,3.102833726645586,0.6205667453291173,-6.784079253492353,-0.6205667453291173,-3.681245526846766
0.0863,0.5863457262869631,2.931728631434816,0.5863457262869631,-6.903207537782624,-0.5863457262869631,-3.971478906347808
0.0864,0.5515459472665928,2.757729736332964,0.5515459472665928,-7.015522651983707,-0.5515459472665928,-4.257792915650743
0.0865,0.5162018498244808,2.581009249122404,0.5162018498244808,-7.12091424651787,-0.5162018498244808,-4.539904997395467
0.0866,0.4803483492847322,2.401741746423661,0.4803483492847322,-7.219278487440795,-0.4803483492847322,-4.817536741017134
0.0867,0.4440208744536474,2.220104372268237,0.4440208744536474,-7.310518529771945,-0.4440208744536474,-5.090414157503709
0.0868,0.407255139820216,2.03627569910108,0.407255139820216,-7.394543648891055,-0.407255139820216,-5.358267949789975
0.0869,0.3700874707504291,1.850437353752146,0.3700874707504291,-7.471271132273474,-0.3700874707504291,-5.620833778521328
0.087,0.3325545872827113,1.662772936413556,0.3325545872827113,-7.540625459338264,-0.3325545872827113,-5.877852522924708
0.0871,0.2946935641877704,1.473467820938852,0.2946935641877704,-7.602538357468607,-0.2946935641877704,-6.129070536529754
0.0872,0.2565416795927642,1.282708397963821,0.2565416795927642,-7.656948295450722,-0.2565416795927642,-6.3742398974869
0.0873,0.2181365896369253,1.090682948184627,0.2181365896369253,-7.70380160142116,-0.2181365896369253,-6.613118653236533
0.0874,0.1795162356232694,0.8975811781163469,0.1795162356232694,-7.74305223740326,-0.1795162356232694,-6.845471059286913
0.0875,0.14071875648203,0.7035937824101499,0.14071875648203,-7.774661594275611,-0.14071875648203,-7.071067811865461
0.0876,0.1017823909662626,0.5089119548313131,0.1017823909662626,-7.798598229045426,-0.1017823909662626,-7.289686274214113
0.0877,0.06274554881294203,0.3137277440647102,0.06274554881294203,-7.814838440369314,-0.06274554881294203,-7.501110696304604
0.0878,0.02364679062114315,0.1182339531057157,0.02364679062114315,-7.823366380863626,-0.02364679062114315,-7.70513242775791
0.0879,-0.0154752808927331,-0.07737640446366552,-0.0154752808927331,-7.824173719293244,0.0154752808927331,-7.901550123756909
0.088,-0.05458208052008495,-0.2729104026004247,-0.05458208052008495,-7.817259541149043,0.05458208052008495,-8.090169943749467
0.0881,-0.09363503738410994,-0.4681751869205497,-0.09363503738410994,-7.802630555825073,0.09363503738410994,-8.270805742745623
0.0882,-0.1325955843803837,-0.6629779219019184,-0.1325955843803837,-7.780301333118244,0.1325955843803837,-8.443279255020162
0.0883,-0.1714252641165811,-0.8571263205829055,-0.1714252641165811,-7.750293949456532,0.1714252641165811,-8.607420270039437
0.0884,-0.2100857670571421,-1.05042883528571,-0.2100857670571421,-7.712637965152935,0.2100857670571421,-8.763066800438645
0.0885,-0.2485389632128435,-1.242694816064218,-0.2485389632128435,-7.667370425819461,0.2485389632128435,-8.910065241883679
0.0886,-0.2867468943361246,-1.433734471680623,-0.2867468943361246,-7.614536052979563,0.2867468943361246,-9.048270524660186
0.0887,-0.3246718604053963,-1.623359302026981,-0.3246718604053963,-7.554186954812828,0.3246718604053963,-9.177546256839809
0.0888,-0.3622764237440737,-1.811382118720368,-0.3622764237440737,-7.486382740162149,0.3622764237440737,-9.297764858882518
0.0889,-0.3995234364947048,-1.997617182473524,-0.3995234364947048,-7.411190507068738,0.3995234364947048,-9.408807689542263
0.089,-0.4363761500889486,-2.181880750444743,-0.4363761500889486,-7.328684412506782,0.4363761500889486,-9.510565162951526
0.0891,-0.4727981870828469,-2.363990935414235,-0.4727981870828469,-7.238945921355192,0.4727981870828469,-9.602936856769427
0.0892,-0.5087536029455563,-2.543768014727781,-0.5087536029455563,-7.142063596558531,0.5087536029455563,-9.685831611286313
0.0893,-0.5442069347522063,-2.721034673761031,-0.5442069347522063,-7.038132945626447,0.5442069347522063,-9.759167619387478
0.0894,-0.5791232001837426,-2.895616000918713,-0.5791232001837426,-6.927256506368169,0.5791232001837426,-9.822872507286881
0.0895,-0.6134679672998121,-3.067339836499061,-0.6134679672998121,-6.809543569452314,0.6134679672998121,-9.876883405951375
0.0896,-0.6472073571927134,-3.236036785963567,-0.6472073571927134,-6.685110227181211,0.6472073571927134,-9.921147013144777
0.0897,-0.6803079686344695,-3.401539843172348,-0.6803079686344695,-6.554079802858453,0.6803079686344695,-9.955619646030801
0.0898,-0.7127372074593175,-3.563686037296587,-0.7127372074593175,-6.41658124698613,0.7127372074593175,-9.980267284282718
0.0899,-0.7444630927552698,-3.722315463776349,-0.7444630927552698,-6.272750139880966,0.7444630927552698,-9.995065603657315
0.09,-0.7754543382651978,-3.877271691325989,-0.7754543382651978,-6.122728308674011,0.7754543382651978,-10
0.0901,-0.8056802361882782,-4.028401180941391,-0.8056802361882782,-5.966664422715923,0.8056802361882782,-9.995065603657315
0.0902,-0.8351110297185957,-4.175555148592979,-0.8351110297185957,-5.804712135689735,0.8351110297185957,-9.980267284282714
0.0903,-0.8637176933159805,-4.318588466579902,-0.8637176933159805,-5.637031179450899,0.8637176933159805,-9.955619646030801
0.0904,-0.8914720285120621,-4.457360142560311,-0.8914720285120621,-5.46378687058447,0.8914720285120621,-9.921147013144781
0.0905,-0.9183465032914946,-4.591732516457473,-0.9183465032914946,-5.285150889493906,0.9183465032914946,-9.876883405951379
0.0906,-0.9443146762512475,-4.721573381256237,-0.9443146762512475,-5.101299126030647,0.9443146762512475,-9.822872507286885
0.0907,-0.9693509443128777,-4.846754721564388,-0.9693509443128777,-4.912412897823088,0.9693509443128777,-9.759167619387476
0.0908,-0.9934306449702307,-4.967153224851153,-0.9934306449702307,-4.718678386435156,0.9934306449702307,-9.685831611286309
0.0909,-1.016529856867987,-5.082649284339937,-1.016529856867987,-4.520287572429495,1.016529856867987,-9.602936856769432
0.091,-1.03862585701167,-5.193129285058352,-1.03862585701167,-4.317435877893183,1.03862585701167,-9.510565162951535
0.0911,-1.059696883153825,-5.298484415769123,-1.059696883153825,-4.110323273773136,1.059696883153825,-9.408807689542259
0.0912,-1.079722197892881,-5.398610989464403,-1.079722197892881,-3.899153869418109,1.079722197892881,-9.297764858882513
0.0913,-1.098681877414735,-5.493409387073673,-1.098681877414735,-3.684136869766131,1.098681877414735,-9.177546256839804
0.0914,-1.116557253416677,-5.582786267083385,-1.116557253416677,-3.465484257576811,1.116557253416677,-9.048270524660197
0.0915,-1.133330750897124,-5.666653754485619,-1.133330750897124,-3.243411487398069,1.133330750897124,-8.910065241883688
0.0916,-1.14898587702857,-5.74492938514285,-1.14898587702857,-3.018137415295788,1.14898587702857,-8.763066800438638
0.0917,-1.163507039741789,-5.817535198708944,-1.163507039741789,-2.789885071330486,1.163507039741789,-8.60742027003943
0.0918,-1.17687990381647,-5.884399519082351,-1.17687990381647,-2.558879735937786,1.17687990381647,-8.443279255020137
0.0919,-1.189091355926156,-5.94545677963078,-1.189091355926156,-2.325348963114854,1.189091355926156,-8.270805742745633
0.092,-1.200129403531977,-6.000647017659887,-1.200129403531977,-2.089522926089595,1.200129403531977,-8.090169943749482
0.0921,-1.209983040952634,-6.049915204763168,-1.209983040952634,-1.851634918993733,1.209983040952634,-7.901550123756901
0.0922,-1.218642491134906,-6.093212455674529,-1.218642491134906,-1.611919972083351,1.218642491134906,-7.70513242775788
0.0923,-1.226099308829931,-6.130496544149654,-1.226099308829931,-1.370614152154964,1.226099308829931,-7.501110696304618
0.0924,-1.232346193522661,-6.161730967613304,-1.232346193522661,-1.127955306600824,1.232346193522661,-7.289686274214128
0.0925,-1.237376897793266,-6.186884488966328,-1.237376897793266,-0.8841833228991494,1.237376897793266,-7.071067811865477
0.0926,-1.241186357180771,-6.205931785903854,-1.241186357180771,-0.6395392733830239,1.241186357180771,-6.845471059286877
0.0927,-1.243770931748265,-6.218854658741327,-1.243770931748265,-0.3942639944951702,1.243770931748265,-6.613118653236497
0.0928,-1.245128131080364,-6.225640655401818,-1.245128131080364,-0.1485992420850977,1.245128131080364,-6.374239897486916
0.0929,-1.245256563718687,-6.226282818593435,-1.245256563718687,0.09721228206366295,1.245256563718687,-6.129070536529772
0.093,-1.244155953604324,-6.220779768021619,-1.244155953604324,0.3429272450968934,1.244155953604324,-5.877852522924726
0.0931,-1.241827526020889,-6.209137630104445,-1.241827526020889,0.5883038515831576,1.241827526020889,-5.620833778521288
0.0932,-1.238273638944512,-6.191368194722559,-1.238273638944512,0.8331002449325942,1.238273638944512,-5.358267949789965
0.0933,-1.233497779388153,-6.167488896940764,-1.233497779388153,1.077074739437037,1.233497779388153,-5.090414157503727
0.0934,-1.227504464705562,-6.13752232352781,-1.227504464705562,1.319985582510657,1.227504464705562,-4.817536741017153
0.0935,-1.220299763107429,-6.101498815537144,-1.220299763107429,1.56159381814169,1.220299763107429,-4.539904997395454
0.0936,-1.211890841544191,-6.059454207720954,-1.211890841544191,1.801661292070223,1.211890841544191,-4.257792915650731
0.0937,-1.202286008723243,-6.011430043616215,-1.202286008723243,2.03995113726842,1.202286008723243,-3.971478906347796
0.0938,-1.191494511285288,-5.95747255642644,-1.191494511285288,2.276227029579653,1.191494511285288,-3.681245526846787
0.0939,-1.179527160265296,-5.897635801326478,-1.179527160265296,2.510256598873572,1.179527160265296,-3.387379202452907
0.094,-1.166395818427685,-5.831979092138426,-1.166395818427685,2.741809148388941,1.166395818427685,-3.090169943749485
0.0941,-1.152113481973314,-5.760567409866569,-1.152113481973314,2.970656349474281,1.152113481973314,-2.789911060392289
0.0942,-1.1366939867929,-5.683469933964499,-1.1366939867929,3.196571062315971,1.1366939867929,-2.486898871648528
0.0943,-1.12015271507177,-5.60076357535885,-1.12015271507177,3.419331161393425,1.12015271507177,-2.181432413965425
0.0944,-1.102506039682534,-5.512530198412668,-1.102506039682534,3.638717052555404,1.102506039682534,-1.873813145857265
0.0945,-1.08377143670758,-5.418857183537899,-1.08377143670758,3.854512533135587,1.08377143670758,-1.564344650402312
0.0946,-1.06396711521757,-5.319835576087849,-1.06396711521757,4.06650324044482,1.06396711521757,-1.253332335643029
0.0947,-1.043112786599345,-5.215563932996723,-1.043112786599345,4.274480799811609,1.043112786599345,-0.9410831331851142
0.0948,-1.021229076335006,-5.106145381675029,-1.021229076335006,4.478240186381869,1.021229076335006,-0.6279051952931596
0.0949,-0.998337658049658,-4.99168829024829,-0.998337658049658,4.677580699466997,0.998337658049658,-0.3141075907812928
0.095,-0.9744608408360371,-4.872304204180185,-0.9744608408360371,4.872304204180192,0.9744608408360371,6.129808032689921e-15
0.0951,-0.9496223428811775,-4.748111714405888,-0.9496223428811775,5.062219305187193,0.9496223428811775,0.3141075907813051
0.0952,-0.9238467201598706,-4.619233600799353,-0.9238467201598706,5.247138796092525,0.9238467201598706,0.6279051952931718
0.0953,-0.8971594794974846,-4.485797397487423,-0.8971594794974846,5.42688053067255,0.8971594794974846,0.9410831331851264
0.0954,-0.8695867382303433,-4.347933691151717,-0.8695867382303433,5.601266026794758,0.8695867382303433,1.253332335643041
0.0955,-0.8411557915940966,-4.205778957970483,-0.8411557915940966,5.770123608372806,0.8411557915940966,1.564344650402323
0.0956,-0.8118947562547556,-4.059473781273778,-0.8118947562547556,5.933286927131054,0.8118947562547556,1.873813145857277
0.0957,-0.781832569916144,-3.90916284958072,-0.781832569916144,6.090595263546122,0.781832569916144,2.181432413965402
0.0958,-0.7509987380502413,-3.754993690251207,-0.7509987380502413,6.241892561899746,0.7509987380502413,2.48689887164854
0.0959,-0.7194237157669336,-3.597118578834668,-0.7194237157669336,6.387029639226968,0.7194237157669336,2.7899110603923
0.096,-0.6871387324935395,-3.435693662467698,-0.6871387324935395,6.525863606217195,0.6871387324935395,3.090169943749497
0.0961,-0.6541757013801625,-3.270878506900812,-0.6541757013801625,6.65825770935373,0.6541757013801625,3.387379202452918
0.0962,-0.620567040185015,-3.102835200925075,-0.620567040185015,6.78408072777184,0.620567040185015,3.681245526846765
0.0963,-0.5863458980317403,-2.931729490158701,-0.5863458980317403,6.903208396506509,0.5863458980317403,3.971478906347807
0.0964,-0.5515461204806333,-2.757730602403167,-0.5515461204806333,7.015523518053908,0.5515461204806333,4.257792915650741
0.0965,-0.5162020939197945,-2.581010469598973,-0.5162020939197945,7.120915466994438,0.5162020939197945,4.539904997395466
0.0966,-0.4803486266131746,-2.401743133065873,-0.4803486266131746,7.219279874083037,0.4803486266131746,4.817536741017165
0.0967,-0.4440210524679561,-2.22010526233978,-0.4440210524679561,7.310519419843488,0.4440210524679561,5.090414157503708
0.0968,-0.4072552953736449,-2.036276476868224,-0.4072552953736449,7.394544426658198,0.4072552953736449,5.358267949789974
0.0969,-0.3700876732766816,-1.850438366383408,-0.3700876732766816,7.471272144904706,0.3700876732766816,5.620833778521298
0.097,-0.3325548262383606,-1.662774131191803,-0.3325548262383606,7.540626654116538,0.3325548262383606,5.877852522924735
0.0971,-0.2946937287193775,-1.473468643596888,-0.2946937287193775,7.602539180126671,0.2946937287193775,6.129070536529783
0.0972,-0.2565418121641295,-1.282709060820647,-0.2565418121641295,7.656948958307545,0.2565418121641295,6.374239897486898
0.0973,-0.2181367537708854,-1.090683768854427,-0.2181367537708854,7.703802422090932,0.2181367537708854,6.613118653236506
0.0974,-0.1795164380911002,-0.8975821904555009,-0.1795164380911002,7.743053249742387,0.1795164380911002,6.845471059286886
0.0975,-0.1407189098388373,-0.7035945491941864,-0.1407189098388373,7.774662361059672,0.1407189098388373,7.071067811865486
0.0976,-0.1017825137190467,-0.5089125685952333,-0.1017825137190467,7.79859884280937,0.1017825137190467,7.289686274214136
0.0977,-0.06274569271307073,-0.3137284635653537,-0.06274569271307073,7.814839159869932,0.06274569271307073,7.501110696304579
0.0978,-0.02364696922969313,-0.1182348461484656,-0.02364696922969313,7.823367273906352,0.02364696922969313,7.705132427757887
0.0979,0.01547513003487017,0.07737565017435086,0.01547513003487017,7.824174473582558,-0.01547513003487017,7.901550123756909
0.098,0.05458195498366671,0.2729097749183335,0.05458195498366671,7.817260168831154,-0.05458195498366671,8.090169943749487
0.0981,0.09363490219030064,0.4681745109515032,0.09363490219030064,7.802631231794138,-0.09363490219030064,8.27080574274564
0.0982,0.1325954300213656,0.6629771501068282,0.1325954300213656,7.780302104913314,-0.1325954300213656,8.443279255020142
0.0983,0.1714251415092512,0.8571257075462559,0.1714251415092512,7.750294562493181,-0.1714251415092512,8.607420270039437
0.0984,0.2100856944357829,1.050428472178914,0.2100856944357829,7.712638328259729,-0.2100856944357829,8.763066800438644
0.0985,0.2485389410258542,1.242694705129271,0.2485389410258542,7.667370536754422,-0.2485389410258542,8.910065241883693
0.0986,0.2867469335433054,1.433734667716527,0.2867469335433054,7.614535856943659,-0.2867469335433054,9.048270524660186
0.0987,0.3246719186294938,1.623359593147469,0.3246719186294938,7.55418666369234,-0.3246719186294938,9.177546256839809
0.0988,0.3622764763811867,1.811382381905934,0.3622764763811867,7.486382476976584,-0.3622764763811867,9.297764858882518
0.0989,0.3995234806632161,1.997617403316081,0.3995234806632161,7.411190286226182,-0.3995234806632161,9.408807689542263
0.099,0.436376158690861,2.181880793454305,0.436376158690861,7.328684369497234,-0.436376158690861,9.510565162951538
0.0991,0.4727982009836157,2.363991004918078,0.4727982009836157,7.238945851851348,-0.4727982009836157,9.602936856769427
0.0992,0.5087536482959074,2.543768241479537,0.5087536482959074,7.142063369806776,-0.5087536482959074,9.685831611286313
0.0993,0.5442070401673553,2.721035200836777,0.5442070401673553,7.038132418550692,-0.5442070401673553,9.759167619387469
0.0994,0.5791234253600934,2.895617126800467,0.5791234253600934,6.92725538048642,-0.5791234253600934,9.822872507286887
0.0995,0.6134682221437555,3.067341110718778,0.6134682221437555,6.809542295232603,-0.6134682221437555,9.87688340595138
0.0996,0.6472075954649731,3.236037977324866,0.6472075954649731,6.685109035819911,-0.6472075954649731,9.921147013144777
0.0997,0.6803082666693149,3.401541333346574,0.6803082666693149,6.554078312684223,-0.6803082666693149,9.955619646030797
0.0998,0.7127375925710758,3.563687962855379,0.7127375925710758,6.416579321427337,-0.7127375925710758,9.980267284282716
0.0999,0.7444634644049479,3.72231732202474,0.7444634644049479,6.272748281632577,-0.7444634644049479,9.995065603657316
0.1,0.7754545882749355,3.877272941374677,0.7754545882749355,6.122727058625323,-0.7754545882749355,10
