time,v1,v2,v3,i1,i2,i3
0.29515,5571.8,13289,-18861,2902,6921.3,-9823.3
0.29532,4357.7,14175,-18532,2269.6,7382.7,-9652.3
0.2955,3125.3,15001,-18126,1627.8,7813,-9440.8
0.29567,1879.8,15764,-17644,979.07,8210.6,-9189.6
0.29584,626.42,16461,-17088,326.26,8573.6,-8899.9
0.29602,-629.58,17089,-16460,-327.91,8900.6,-8572.7
0.29619,-1882.9,17645,-15762,-980.69,9190.3,-8209.6
0.29636,-3128.3,18127,-14999,-1629.3,9441.3,-7812
0.29654,-4360.6,18533,-14173,-2271.1,9652.7,-7381.5
0.29671,-5574.5,18861,-13287,-2903.4,9823.5,-6920.1
0.29688,-6765,19110,-12345,-3523.4,9953.1,-6429.6
0.29706,-7927,19278,-11351,-4128.7,10041,-5912.2
0.29723,-9055.8,19366,-10310,-4716.6,10086,-5369.9
0.2974,-10146,19372,-9225.7,-5284.6,10090,-4805
0.29758,-11195,19297,-8102.4,-5830.5,10051,-4220
0.29775,-12196,19141,-6945.2,-6351.9,9969.2,-3617.3
0.29792,-13145,18904,-5758.9,-6846.6,9846,-2999.4
0.29809,-14040,18588,-4548.3,-7312.5,9681.4,-2368.9
0.29827,-14876,18194,-3318.7,-7747.7,9476.2,-1728.5
0.29844,-15649,17724,-2075.2,-8150.4,9231.3,-1080.8
0.29861,-16356,17179,-823,-8518.9,8947.5,-428.65
0.29879,-16995,16562,432.65,-8851.6,8626.2,225.34
0.29896,-17562,15876,1686.5,-9147.1,8268.7,878.37
0.29913,-18056,15123,2933.2,-9404.2,7876.5,1527.7
0.29931,-18474,14306,4167.6,-9621.8,7451.2,2170.6
0.29948,-18814,13430,5384.4,-9799,6994.7,2804.4
0.29965,-19075,12497,6578.7,-9935.1,6508.7,3426.4
0.29983,-19257,11511,7745.3,-10029,5995.5,4034
0.3,-19348,10622,8725.8,-10077,5532.4,4544.7
