          time,         v2.im,         v2.re
  5.766600e+00, -10028.810997, -17334.926673
  5.766650e+00, -10015.193620, -17342.798091
  5.766700e+00, -10001.570065, -17350.658812
  5.766750e+00,  -9987.940340, -17358.508831
  5.766800e+00,  -9974.304454, -17366.348143
  5.766850e+00,  -9960.662415, -17374.176743
  5.766900e+00,  -9947.014232, -17381.994627
  5.766950e+00,  -9933.359912, -17389.801789
  5.767000e+00,  -9919.699465, -17397.598224
  5.767050e+00,  -9906.032899, -17405.383929
  5.767100e+00,  -9892.360221, -17413.158898
  5.767150e+00,  -9878.681442, -17420.923126
  5.767200e+00,  -9864.996568, -17428.676608
  5.767250e+00,  -9851.305610, -17436.419341
  5.767300e+00,  -9837.608574, -17444.151318
  5.767350e+00,  -9823.905469, -17451.872536
  5.767400e+00,  -9810.196304, -17459.582989
  5.767450e+00,  -9796.481088, -17467.282673
  5.767500e+00,  -9782.759828, -17474.971582
  5.767550e+00,  -9769.032534, -17482.649713
  5.767600e+00,  -9755.299213, -17490.317061
  5.767650e+00,  -9741.559875, -17497.973620
  5.767700e+00,  -9727.814527, -17505.619386
  5.767750e+00,  -9714.063179, -17513.254354
  5.767800e+00,  -9700.305838, -17520.878520
  5.767850e+00,  -9686.542513, -17528.491879
  5.767900e+00,  -9672.773212, -17536.094426
  5.767950e+00,  -9658.997945, -17543.686157
  5.768000e+00,  -9645.216719, -17551.267066
  5.768050e+00,  -9631.429544, -17558.837150
  5.768100e+00,  -9617.636427, -17566.396403
  5.768150e+00,  -9603.837377, -17573.944820
  5.768200e+00,  -9590.032403, -17581.482398
  5.768250e+00,  -9576.221513, -17589.009132
  5.768300e+00,  -9562.404715, -17596.525016
  5.768350e+00,  -9548.582019, -17604.030046
  5.768400e+00,  -9534.753432, -17611.524219
  5.768450e+00,  -9520.918964, -17619.007528
  5.768500e+00,  -9507.078622, -17626.479969
  5.768550e+00,  -9493.232416, -17633.941538
  5.768600e+00,  -9479.380353, -17641.392230
  5.768650e+00,  -9465.522443, -17648.832041
  5.768700e+00,  -9451.658694, -17656.260966
  5.768750e+00,  -9437.789114, -17663.679000
  5.768800e+00,  -9423.913713, -17671.086139
  5.768850e+00,  -9410.032497, -17678.482378
  5.768900e+00,  -9396.145478, -17685.867713
  5.768950e+00,  -9382.252661, -17693.242139
  5.769000e+00,  -9368.354057, -17700.605651
  5.769050e+00,  -9354.449674, -17707.958246
  5.769100e+00,  -9340.539521, -17715.299918
  5.769150e+00,  -9326.623605, -17722.630662
  5.769200e+00,  -9312.701936, -17729.950476
  5.769250e+00,  -9298.774522, -17737.259353
  5.769300e+00,  -9284.841372, -17744.557290
  5.769350e+00,  -9270.902495, -17751.844281
  5.769400e+00,  -9256.957898, -17759.120323
  5.769450e+00,  -9243.007591, -17766.385411
  5.769500e+00,  -9229.051582, -17773.639540
  5.769550e+00,  -9215.089880, -17780.882706
  5.769600e+00,  -9201.122493, -17788.114905
  5.769650e+00,  -9187.149431, -17795.336132
  5.769700e+00,  -9173.170700, -17802.546382
  5.769750e+00,  -9159.186312, -17809.745652
  5.769800e+00,  -9145.196273, -17816.933936
  5.769850e+00,  -9131.200592, -17824.111230
  5.769900e+00,  -9117.199279, -17831.277531
  5.769950e+00,  -9103.192342, -17838.432832
  5.770000e+00,  -9089.179789, -17845.577131
  5.770050e+00,  -9075.161629, -17852.710422
  5.770100e+00,  -9061.137870, -17859.832701
  5.770150e+00,  -9047.108523, -17866.943965
  5.770200e+00,  -9033.073594, -17874.044207
  5.770250e+00,  -9019.033093, -17881.133425
  5.770300e+00,  -9004.987028, -17888.211613
  5.770350e+00,  -8990.935408, -17895.278768
  5.770400e+00,  -8976.878242, -17902.334884
  5.770450e+00,  -8962.815538, -17909.379958
  5.770500e+00,  -8948.747305, -17916.413985
  5.770550e+00,  -8934.673552, -17923.436962
  5.770600e+00,  -8920.594287, -17930.448882
  5.770650e+00,  -8906.509519, -17937.449743
  5.770700e+00,  -8892.419258, -17944.439540
  5.770750e+00,  -8878.323510, -17951.418268
  5.770800e+00,  -8864.222286, -17958.385924
  5.770850e+00,  -8850.115593, -17965.342503
  5.770900e+00,  -8836.003441, -17972.288000
  5.770950e+00,  -8821.885838, -17979.222412
  5.771000e+00,  -8807.762793, -17986.145734
  5.771050e+00,  -8793.634315, -17993.057962
  5.771100e+00,  -8779.500412, -17999.959091
  5.771150e+00,  -8765.361094, -18006.849118
  5.771200e+00,  -8751.216368, -18013.728038
  5.771250e+00,  -8737.066243, -18020.595847
  5.771300e+00,  -8722.910729, -18027.452540
  5.771350e+00,  -8708.749834, -18034.298114
  5.771400e+00,  -8694.583567, -18041.132564
  5.771450e+00,  -8680.411936, -18047.955886
  5.771500e+00,  -8666.234950, -18054.768076
  5.771550e+00,  -8652.052619, -18061.569129
  5.771600e+00,  -8637.864949, -18068.359041
  5.771650e+00,  -8623.671952, -18075.137809
  5.771700e+00,  -8609.473635, -18081.905428
  5.771750e+00,  -8595.270006, -18088.661893
  5.771800e+00,  -8581.061075, -18095.407201
  5.771850e+00,  -8566.846851, -18102.141348
  5.771900e+00,  -8552.627342, -18108.864328
  5.771950e+00,  -8538.402557, -18115.576139
  5.772000e+00,  -8524.172505, -18122.276776
  5.772050e+00,  -8509.937195, -18128.966235
  5.772100e+00,  -8495.696635, -18135.644512
  5.772150e+00,  -8481.450834, -18142.311602
  5.772200e+00,  -8467.199801, -18148.967502
  5.772250e+00,  -8452.943544, -18155.612208
  5.772300e+00,  -8438.682074, -18162.245714
  5.772350e+00,  -8424.415397, -18168.868018
  5.772400e+00,  -8410.143524, -18175.479115
  5.772450e+00,  -8395.866462, -18182.079001
  5.772500e+00,  -8381.584222, -18188.667672
  5.772550e+00,  -8367.296810, -18195.245125
  5.772600e+00,  -8353.004238, -18201.811353
  5.772650e+00,  -8338.706512, -18208.366355
  5.772700e+00,  -8324.403642, -18214.910126
  5.772750e+00,  -8310.095637, -18221.442661
  5.772800e+00,  -8295.782506, -18227.963957
  5.772850e+00,  -8281.464257, -18234.474010
  5.772900e+00,  -8267.140900, -18240.972815
  5.772950e+00,  -8252.812443, -18247.460369
  5.773000e+00,  -8238.478894, -18253.936668
  5.773050e+00,  -8224.140264, -18260.401708
  5.773100e+00,  -8209.796560, -18266.855484
  5.773150e+00,  -8195.447791, -18273.297992
  5.773200e+00,  -8181.093967, -18279.729230
  5.773250e+00,  -8166.735096, -18286.149192
  5.773300e+00,  -8152.371188, -18292.557875
  5.773350e+00,  -8138.002250, -18298.955275
  5.773400e+00,  -8123.628292, -18305.341388
  5.773450e+00,  -8109.249322, -18311.716210
  5.773500e+00,  -8094.865351, -18318.079737
  5.773550e+00,  -8080.476385, -18324.431965
  5.773600e+00,  -8066.082435, -18330.772890
  5.773650e+00,  -8051.683509, -18337.102509
  5.773700e+00,  -8037.279616, -18343.420816
  5.773750e+00,  -8022.870765, -18349.727810
  5.773800e+00,  -8008.456964, -18356.023485
  5.773850e+00,  -7994.038224, -18362.307837
  5.773900e+00,  -7979.614552, -18368.580864
  5.773950e+00,  -7965.185957, -18374.842560
  5.774000e+00,  -7950.752449, -18381.092922
  5.774050e+00,  -7936.314036, -18387.331947
  5.774100e+00,  -7921.870727, -18393.559630
  5.774150e+00,  -7907.422532, -18399.775968
  5.774200e+00,  -7892.969458, -18405.980956
  5.774250e+00,  -7878.511516, -18412.174591
  5.774300e+00,  -7864.048713, -18418.356870
  5.774350e+00,  -7849.581059, -18424.527787
  5.774400e+00,  -7835.108563, -18430.687340
  5.774450e+00,  -7820.631233, -18436.835525
  5.774500e+00,  -7806.149079, -18442.972337
  5.774550e+00,  -7791.662109, -18449.097774
  5.774600e+00,  -7777.170333, -18455.211831
  5.774650e+00,  -7762.673759, -18461.314504
  5.774700e+00,  -7748.172397, -18467.405790
  5.774750e+00,  -7733.666254, -18473.485685
  5.774800e+00,  -7719.155341, -18479.554185
  5.774850e+00,  -7704.639666, -18485.611287
  5.774900e+00,  -7690.119238, -18491.656987
  5.774950e+00,  -7675.594066, -18497.691280
  5.775000e+00,  -7661.064160, -18503.714164
  5.775050e+00,  -7646.529527, -18509.725635
  5.775100e+00,  -7631.990177, -18515.725688
  5.775150e+00,  -7617.446119, -18521.714321
  5.775200e+00,  -7602.897362, -18527.691529
  5.775250e+00,  -7588.343915, -18533.657309
  5.775300e+00,  -7573.785786, -18539.611657
  5.775350e+00,  -7559.222986, -18545.554569
  5.775400e+00,  -7544.655522, -18551.486042
  5.775450e+00,  -7530.083404, -18557.406073
  5.775500e+00,  -7515.506641, -18563.314656
  5.775550e+00,  -7500.925242, -18569.211790
  5.775600e+00,  -7486.339215, -18575.097470
  5.775650e+00,  -7471.748570, -18580.971692
  5.775700e+00,  -7457.153316, -18586.834454
  5.775750e+00,  -7442.553461, -18592.685750
  5.775800e+00,  -7427.949016, -18598.525579
  5.775850e+00,  -7413.339988, -18604.353935
  5.775900e+00,  -7398.726387, -18610.170816
  5.775950e+00,  -7384.108222, -18615.976218
  5.776000e+00,  -7369.485501, -18621.770137
  5.776050e+00,  -7354.858234, -18627.552570
  5.776100e+00,  -7340.226431, -18633.323513
  5.776150e+00,  -7325.590099, -18639.082963
  5.776200e+00,  -7310.949248, -18644.830916
  5.776250e+00,  -7296.303887, -18650.567368
  5.776300e+00,  -7281.654025, -18656.292317
  5.776350e+00,  -7266.999671, -18662.005758
  5.776400e+00,  -7252.340834, -18667.707688
  5.776450e+00,  -7237.677523, -18673.398103
  5.776500e+00,  -7223.009747, -18679.077000
  5.776550e+00,  -7208.337516, -18684.744376
  5.776600e+00,  -7193.660837, -18690.400227
  5.776650e+00,  -7178.979721, -18696.044549
  5.776700e+00,  -7164.294176, -18701.677338
  5.776750e+00,  -7149.604212, -18707.298593
  5.776800e+00,  -7134.909837, -18712.908308
  5.776850e+00,  -7120.211061, -18718.506481
  5.776900e+00,  -7105.507892, -18724.093108
  5.776950e+00,  -7090.800340, -18729.668186
  5.777000e+00,  -7076.088414, -18735.231711
  5.777050e+00,  -7061.372123, -18740.783680
  5.777100e+00,  -7046.651475, -18746.324089
  5.777150e+00,  -7031.926480, -18751.852935
  5.777200e+00,  -7017.197148, -18757.370214
  5.777250e+00,  -7002.463486, -18762.875924
  5.777300e+00,  -6987.725505, -18768.370060
  5.777350e+00,  -6972.983213, -18773.852620
  5.777400e+00,  -6958.236620, -18779.323599
  5.777450e+00,  -6943.485734, -18784.782995
  5.777500e+00,  -6928.730565, -18790.230805
  5.777550e+00,  -6913.971121, -18795.667024
  5.777600e+00,  -6899.207412, -18801.091650
  5.777650e+00,  -6884.439447, -18806.504679
  5.777700e+00,  -6869.667235, -18811.906107
  5.777750e+00,  -6854.890786, -18817.295933
  5.777800e+00,  -6840.110107, -18822.674151
  5.777850e+00,  -6825.325209, -18828.040759
  5.777900e+00,  -6810.536100, -18833.395754
  5.777950e+00,  -6795.742790, -18838.739132
  5.778000e+00,  -6780.945288, -18844.070889
  5.778050e+00,  -6766.143603, -18849.391024
  5.778100e+00,  -6751.337743, -18854.699532
  5.778150e+00,  -6736.527719, -18859.996409
  5.778200e+00,  -6721.713539, -18865.281654
  5.778250e+00,  -6706.895212, -18870.555262
  5.778300e+00,  -6692.072748, -18875.817231
  5.778350e+00,  -6677.246156, -18881.067556
  5.778400e+00,  -6662.415444, -18886.306236
  5.778450e+00,  -6647.580623, -18891.533266
  5.778500e+00,  -6632.741700, -18896.748643
  5.778550e+00,  -6617.898686, -18901.952365
  5.778600e+00,  -6603.051590, -18907.144427
  5.778650e+00,  -6588.200420, -18912.324827
  5.778700e+00,  -6573.345185, -18917.493562
  5.778750e+00,  -6558.485896, -18922.650628
  5.778800e+00,  -6543.622560, -18927.796022
  5.778850e+00,  -6528.755188, -18932.929741
  5.778900e+00,  -6513.883789, -18938.051782
  5.778950e+00,  -6499.008371, -18943.162141
  5.779000e+00,  -6484.128943, -18948.260816
  5.779050e+00,  -6469.245516, -18953.347804
  5.779100e+00,  -6454.358098, -18958.423101
  5.779150e+00,  -6439.466698, -18963.486703
  5.779200e+00,  -6424.571326, -18968.538609
  5.779250e+00,  -6409.671990, -18973.578815
  5.779300e+00,  -6394.768700, -18978.607317
  5.779350e+00,  -6379.861466, -18983.624113
  5.779400e+00,  -6364.950295, -18988.629199
  5.779450e+00,  -6350.035198, -18993.622573
  5.779500e+00,  -6335.116184, -18998.604232
  5.779550e+00,  -6320.193262, -19003.574171
  5.779600e+00,  -6305.266440, -19008.532389
  5.779650e+00,  -6290.335729, -19013.478882
  5.779700e+00,  -6275.401138, -19018.413648
  5.779750e+00,  -6260.462675, -19023.336682
  5.779800e+00,  -6245.520350, -19028.247982
  5.779850e+00,  -6230.574172, -19033.147546
  5.779900e+00,  -6215.624151, -19038.035369
  5.779950e+00,  -6200.670295, -19042.911449
  5.780000e+00,  -6185.712614, -19047.775784
  5.780050e+00,  -6170.751117, -19052.628369
  5.780100e+00,  -6155.785813, -19057.469202
  5.780150e+00,  -6140.816712, -19062.298280
  5.780200e+00,  -6125.843822, -19067.115600
  5.780250e+00,  -6110.867153, -19071.921160
  5.780300e+00,  -6095.886715, -19076.714955
  5.780350e+00,  -6080.902516, -19081.496984
  5.780400e+00,  -6065.914566, -19086.267242
  5.780450e+00,  -6050.922873, -19091.025728
  5.780500e+00,  -6035.927448, -19095.772438
  5.780550e+00,  -6020.928299, -19100.507370
  5.780600e+00,  -6005.925436, -19105.230520
  5.780650e+00,  -5990.918868, -19109.941885
  5.780700e+00,  -5975.908604, -19114.641463
  5.780750e+00,  -5960.894653, -19119.329251
  5.780800e+00,  -5945.877026, -19124.005246
  5.780850e+00,  -5930.855730, -19128.669444
  5.780900e+00,  -5915.830775, -19133.321844
  5.780950e+00,  -5900.802171, -19137.962442
  5.781000e+00,  -5885.769927, -19142.591235
  5.781050e+00,  -5870.734051, -19147.208221
  5.781100e+00,  -5855.694554, -19151.813396
  5.781150e+00,  -5840.651445, -19156.406758
  5.781200e+00,  -5825.604732, -19160.988304
  5.781250e+00,  -5810.554426, -19165.558032
  5.781300e+00,  -5795.500535, -19170.115937
  5.781350e+00,  -5780.443069, -19174.662018
  5.781400e+00,  -5765.382036, -19179.196272
  5.781450e+00,  -5750.317448, -19183.718695
  5.781500e+00,  -5735.249311, -19188.229286
  5.781550e+00,  -5720.177637, -19192.728041
  5.781600e+00,  -5705.102434, -19197.214958
  5.781650e+00,  -5690.023711, -19201.690033
  5.781700e+00,  -5674.941478, -19206.153265
  5.781750e+00,  -5659.855744, -19210.604649
  5.781800e+00,  -5644.766519, -19215.044184
  5.781850e+00,  -5629.673811, -19219.471867
  5.781900e+00,  -5614.577630, -19223.887695
  5.781950e+00,  -5599.477986, -19228.291666
  5.782000e+00,  -5584.374887, -19232.683776
  5.782050e+00,  -5569.268343, -19237.064023
  5.782100e+00,  -5554.158363, -19241.432404
  5.782150e+00,  -5539.044957, -19245.788916
  5.782200e+00,  -5523.928134, -19250.133558
  5.782250e+00,  -5508.807904, -19254.466325
  5.782300e+00,  -5493.684274, -19258.787216
  5.782350e+00,  -5478.557256, -19263.096228
  5.782400e+00,  -5463.426858, -19267.393358
  5.782450e+00,  -5448.293089, -19271.678603
  5.782500e+00,  -5433.155960, -19275.951962
  5.782550e+00,  -5418.015478, -19280.213430
  5.782600e+00,  -5402.871654, -19284.463006
  5.782650e+00,  -5387.724497, -19288.700687
  5.782700e+00,  -5372.574017, -19292.926471
  5.782750e+00,  -5357.420222, -19297.140354
  5.782800e+00,  -5342.263121, -19301.342334
  5.782850e+00,  -5327.102726, -19305.532409
  5.782900e+00,  -5311.939043, -19309.710576
  5.782950e+00,  -5296.772084, -19313.876832
  5.783000e+00,  -5281.601857, -19318.031175
  5.783050e+00,  -5266.428372, -19322.173602
  5.783100e+00,  -5251.251638, -19326.304111
  5.783150e+00,  -5236.071665, -19330.422699
  5.783200e+00,  -5220.888461, -19334.529364
  5.783250e+00,  -5205.702036, -19338.624102
  5.783300e+00,  -5190.512400, -19342.706913
  5.783350e+00,  -5175.319562, -19346.777792
  5.783400e+00,  -5160.123531, -19350.836738
  5.783450e+00,  -5144.924317, -19354.883748
  5.783500e+00,  -5129.721928, -19358.918819
  5.783550e+00,  -5114.516376, -19362.941949
  5.783600e+00,  -5099.307668, -19366.953136
  5.783650e+00,  -5084.095814, -19370.952377
  5.783700e+00,  -5068.880823, -19374.939670
  5.783750e+00,  -5053.662706, -19378.915012
  5.783800e+00,  -5038.441471, -19382.878400
  5.783850e+00,  -5023.217127, -19386.829833
  5.783900e+00,  -5007.989685, -19390.769308
  5.783950e+00,  -4992.759153, -19394.696821
  5.784000e+00,  -4977.525541, -19398.612372
  5.784050e+00,  -4962.288859, -19402.515958
  5.784100e+00,  -4947.049115, -19406.407575
  5.784150e+00,  -4931.806319, -19410.287223
  5.784200e+00,  -4916.560480, -19414.154897
  5.784250e+00,  -4901.311609, -19418.010597
  5.784300e+00,  -4886.059714, -19421.854319
  5.784350e+00,  -4870.804804, -19425.686061
  5.784400e+00,  -4855.546890, -19429.505821
  5.784450e+00,  -4840.285980, -19433.313597
  5.784500e+00,  -4825.022084, -19437.109386
  5.784550e+00,  -4809.755211, -19440.893185
  5.784600e+00,  -4794.485372, -19444.664994
  5.784650e+00,  -4779.212574, -19448.424808
  5.784700e+00,  -4763.936828, -19452.172626
  5.784750e+00,  -4748.658143, -19455.908445
  5.784800e+00,  -4733.376528, -19459.632264
  5.784850e+00,  -4718.091994, -19463.344080
  5.784900e+00,  -4702.804548, -19467.043890
  5.784950e+00,  -4687.514202, -19470.731692
  5.785000e+00,  -4672.220963, -19474.407485
  5.785050e+00,  -4656.924842, -19478.071265
  5.785100e+00,  -4641.625849, -19481.723031
  5.785150e+00,  -4626.323991, -19485.362780
  5.785200e+00,  -4611.019280, -19488.990511
  5.785250e+00,  -4595.711724, -19492.606220
  5.785300e+00,  -4580.401333, -19496.209905
  5.785350e+00,  -4565.088116, -19499.801565
  5.785400e+00,  -4549.772082, -19503.381197
  5.785450e+00,  -4534.453242, -19506.948799
  5.785500e+00,  -4519.131604, -19510.504368
  5.785550e+00,  -4503.807179, -19514.047904
  5.785600e+00,  -4488.479975, -19517.579402
  5.785650e+00,  -4473.150002, -19521.098862
  5.785700e+00,  -4457.817269, -19524.606280
  5.785750e+00,  -4442.481786, -19528.101656
  5.785800e+00,  -4427.143563, -19531.584986
  5.785850e+00,  -4411.802608, -19535.056268
  5.785900e+00,  -4396.458931, -19538.515501
  5.785950e+00,  -4381.112542, -19541.962682
  5.786000e+00,  -4365.763451, -19545.397810
  5.786050e+00,  -4350.411666, -19548.820881
  5.786100e+00,  -4335.057197, -19552.231894
  5.786150e+00,  -4319.700053, -19555.630847
